Name,Alternating,Unknotting Number
13a_1766,Y,[1;2]
13a_1767,Y,1
13a_1768,Y,[1;2]
13a_1769,Y,[1;2]
13a_1770,Y,[1;2]
13a_1771,Y,[1;2]
13a_1772,Y,[2;3]
13a_1773,Y,[1;2]
13a_1774,Y,[1;2]
13a_1775,Y,1
13a_1776,Y,[1;2]
13a_1777,Y,1
13a_1778,Y,[1;2]
13a_1779,Y,2
13a_1780,Y,[1;2]
13a_1781,Y,[1;2]
13a_1782,Y,[1;2]
13a_1783,Y,2
13a_1784,Y,[1;2]
13a_1785,Y,[1;2]
13a_1786,Y,[1;3]
13a_1787,Y,1
13a_1788,Y,[1;3]
13a_1789,Y,1
13a_1790,Y,[1;3]
13a_1791,Y,[1;2]
13a_1792,Y,2
13a_1793,Y,[1;2]
13a_1794,Y,[1;2]
13a_1795,Y,[1;2]
13a_1796,Y,[1;2]
13a_1797,Y,1
13a_1798,Y,4
13a_1799,Y,3
13a_1800,Y,[1;2]
13a_1801,Y,[1;2]
13a_1802,Y,[1;2]
13a_1803,Y,[1;2]
13a_1804,Y,[1;3]
13a_1805,Y,1
13a_1806,Y,1
13a_1807,Y,[1;2]
13a_1808,Y,[1;2]
13a_1809,Y,[1;2]
13a_1810,Y,[1;2]
13a_1811,Y,[2;3]
13a_1812,Y,[1;2]
13a_1813,Y,[1;2]
13a_1814,Y,[1;2]
13a_1815,Y,[1;2]
13a_1816,Y,[1;2]
13a_1817,Y,2
13a_1818,Y,1
13a_1819,Y,1
13a_1820,Y,[1;3]
13a_1821,Y,[1;2]
13a_1822,Y,[1;2]
13a_1823,Y,[1;2]
13a_1824,Y,[1;2]
13a_1825,Y,[1;2]
13a_1826,Y,[2;3]
13a_1827,Y,3
13a_1828,Y,[1;2]
13a_1829,Y,[1;3]
13a_1830,Y,[1;2]
13a_1831,Y,[1;2]
13a_1832,Y,[1;2]
13a_1833,Y,[1;2]
13a_1834,Y,1
13a_1835,Y,1
13a_1836,Y,[1;2]
13a_1837,Y,[1;2]
13a_1838,Y,[1;2]
13a_1839,Y,2
13a_1840,Y,[1;2]
13a_1841,Y,[1;2]
13a_1842,Y,[1;2]
13a_1843,Y,1
13a_1844,Y,[1;2]
13a_1845,Y,[1;3]
13a_1846,Y,[1;2]
13a_1847,Y,[1;2]
13a_1848,Y,[1;2]
13a_1849,Y,[1;2]
13a_1850,Y,[1;2]
13a_1851,Y,[1;2]
13a_1852,Y,[1;2]
13a_1853,Y,[1;2]
13a_1854,Y,[1;2]
13a_1855,Y,[1;2]
13a_1856,Y,[1;2]
13a_1857,Y,2
13a_1858,Y,[1;2]
13a_1859,Y,[1;2]
13a_1860,Y,[1;2]
13a_1861,Y,1
13a_1862,Y,[1;2]
13a_1863,Y,1
13a_1864,Y,3
13a_1865,Y,[2;3]
13a_1866,Y,[1;2]
13a_1867,Y,[2;3]
13a_1868,Y,[1;3]
13a_1869,Y,[1;2]
13a_1870,Y,[1;2]
13a_1871,Y,2
13a_1872,Y,1
13a_1873,Y,[1;2]
13a_1874,Y,[1;2]
13a_1875,Y,1
13a_1876,Y,2
13a_1877,Y,[1;2]
13a_1878,Y,[1;2]
13a_1879,Y,2
13a_1880,Y,[1;2]
13a_1881,Y,[1;2]
13a_1882,Y,[1;2]
13a_1883,Y,[1;2]
13a_1884,Y,[1;2]
13a_1885,Y,[1;2]
13a_1886,Y,2
13a_1887,Y,[1;3]
13a_1888,Y,[1;2]
13a_1889,Y,[1;2]
13a_1890,Y,[1;2]
13a_1891,Y,[1;2]
13a_1892,Y,3
13a_1893,Y,[3;4]
13a_1894,Y,[1;2]
13a_1895,Y,[1;2]
13a_1896,Y,1
13a_1897,Y,[1;2]
13a_1898,Y,2
13a_1899,Y,[1;2]
13a_1900,Y,[1;2]
13a_1901,Y,[1;2]
13a_1902,Y,[1;2]
13a_1903,Y,[1;2]
13a_1904,Y,[1;2]
13a_1905,Y,1
13a_1906,Y,2
13a_1907,Y,1
13a_1908,Y,2
13a_1909,Y,[1;2]
13a_1910,Y,[2;3]
13a_1911,Y,[3;4]
13a_1912,Y,3
13a_1913,Y,[1;2]
13a_1914,Y,2
13a_1915,Y,1
13a_1916,Y,[1;2]
13a_1917,Y,[1;2]
13a_1918,Y,1
13a_1919,Y,3
13a_1920,Y,2
13a_1921,Y,[2;3]
13a_1922,Y,[1;2]
13a_1923,Y,2
13a_1924,Y,[1;2]
13a_1925,Y,[1;2]
13a_1926,Y,[1;2]
13a_1927,Y,[1;3]
13a_1928,Y,[1;2]
13a_1929,Y,3
13a_1930,Y,2
13a_1931,Y,[1;2]
13a_1932,Y,[1;2]
13a_1933,Y,[1;2]
13a_1934,Y,[1;2]
13a_1935,Y,[1;2]
13a_1936,Y,[1;2]
13a_1937,Y,[1;2]
13a_1938,Y,[1;2]
13a_1939,Y,2
13a_1940,Y,4
13a_1941,Y,[3;4]
13a_1942,Y,3
13a_1943,Y,[2;3]
13a_1944,Y,[1;2]
13a_1945,Y,[1;2]
13a_1946,Y,[1;2]
13a_1947,Y,2
13a_1948,Y,2
13a_1949,Y,[1;2]
13a_1950,Y,[1;2]
13a_1951,Y,[2;3]
13a_1952,Y,[2;3]
13a_1953,Y,[1;3]
13a_1954,Y,[1;2]
13a_1955,Y,[1;3]
13a_1956,Y,[1;2]
13a_1957,Y,[1;3]
13a_1958,Y,[1;3]
13a_1959,Y,[1;3]
13a_1960,Y,[1;2]
13a_1961,Y,[1;2]
13a_1962,Y,2
13a_1963,Y,1
13a_1964,Y,[1;2]
13a_1965,Y,[1;3]
13a_1966,Y,[2;3]
13a_1967,Y,[1;2]
13a_1968,Y,[2;3]
13a_1969,Y,[2;3]
13a_1970,Y,[1;2]
13a_1971,Y,[1;2]
13a_1972,Y,[1;2]
13a_1973,Y,[1;2]
13a_1974,Y,[2;3]
13a_1975,Y,1
13a_1976,Y,[1;2]
13a_1977,Y,1
13a_1978,Y,[1;2]
13a_1979,Y,2
13a_1980,Y,[1;2]
13a_1981,Y,[1;2]
13a_1982,Y,[1;2]
13a_1983,Y,1
13a_1984,Y,[2;3]
13a_1985,Y,[2;3]
13a_1986,Y,[1;3]
13a_1987,Y,[1;2]
13a_1988,Y,2
13a_1989,Y,[1;2]
13a_1990,Y,[1;2]
13a_1991,Y,[1;2]
13a_1992,Y,[1;2]
13a_1993,Y,[1;3]
13a_1994,Y,[1;2]
13a_1995,Y,[1;2]
13a_1996,Y,[1;2]
13a_1997,Y,[2;4]
13a_1998,Y,[1;3]
13a_1999,Y,[1;2]
13a_2000,Y,[1;2]
13a_2001,Y,2
13a_2002,Y,[1;2]
13a_2003,Y,[1;2]
13a_2004,Y,[1;2]
13a_2005,Y,[1;3]
13a_2006,Y,[1;2]
13a_2007,Y,[1;2]
13a_2008,Y,[1;3]
13a_2009,Y,3
13a_2010,Y,2
13a_2011,Y,1
13a_2012,Y,[1;2]
13a_2013,Y,[1;2]
13a_2014,Y,[1;2]
13a_2015,Y,[1;3]
13a_2016,Y,[1;2]
13a_2017,Y,[1;2]
13a_2018,Y,[1;2]
13a_2019,Y,1
13a_2020,Y,[1;2]
13a_2021,Y,[1;2]
13a_2022,Y,[1;2]
13a_2023,Y,[1;3]
13a_2024,Y,[1;3]
13a_2025,Y,[2;3]
13a_2026,Y,[1;2]
13a_2027,Y,[1;3]
13a_2028,Y,1
13a_2029,Y,2
13a_2030,Y,[2;3]
13a_2031,Y,[1;3]
13a_2032,Y,[1;2]
13a_2033,Y,1
13a_2034,Y,[1;2]
13a_2035,Y,2
13a_2036,Y,[3;4]
13a_2037,Y,[2;3]
13a_2038,Y,2
13a_2039,Y,[1;2]
13a_2040,Y,1
13a_2041,Y,[1;2]
13a_2042,Y,[2;3]
13a_2043,Y,[1;3]
13a_2044,Y,[1;2]
13a_2045,Y,[1;2]
13a_2046,Y,[1;2]
13a_2047,Y,[1;3]
13a_2048,Y,[1;2]
13a_2049,Y,[1;2]
13a_2050,Y,2
13a_2051,Y,[1;2]
13a_2052,Y,[1;2]
13a_2053,Y,[1;2]
13a_2054,Y,[1;2]
13a_2055,Y,[1;2]
13a_2056,Y,3
13a_2057,Y,2
13a_2058,Y,[1;2]
13a_2059,Y,[1;2]
13a_2060,Y,[1;2]
13a_2061,Y,2
13a_2062,Y,[1;2]
13a_2063,Y,[1;3]
13a_2064,Y,3
13a_2065,Y,[1;2]
13a_2066,Y,1
13a_2067,Y,3
13a_2068,Y,[1;2]
13a_2069,Y,[2;3]
13a_2070,Y,[1;3]
13a_2071,Y,1
13a_2072,Y,3
13a_2073,Y,2
13a_2074,Y,2
13a_2075,Y,[1;2]
13a_2076,Y,[3;4]
13a_2077,Y,4
13a_2078,Y,[1;2]
13a_2079,Y,[1;3]
13a_2080,Y,2
13a_2081,Y,[1;2]
13a_2082,Y,1
13a_2083,Y,[1;2]
13a_2084,Y,[1;2]
13a_2085,Y,[1;2]
13a_2086,Y,1
13a_2087,Y,[1;3]
13a_2088,Y,[1;2]
13a_2089,Y,[1;2]
13a_2090,Y,[1;3]
13a_2091,Y,2
13a_2092,Y,[1;2]
13a_2093,Y,[1;2]
13a_2094,Y,[1;2]
13a_2095,Y,[1;2]
13a_2096,Y,[1;2]
13a_2097,Y,[1;2]
13a_2098,Y,[2;3]
13a_2099,Y,[1;3]
13a_2100,Y,[1;3]
13a_2101,Y,[1;2]
13a_2102,Y,[1;2]
13a_2103,Y,[1;3]
13a_2104,Y,[1;3]
13a_2105,Y,[1;2]
13a_2106,Y,[1;2]
13a_2107,Y,[1;2]
13a_2108,Y,2
13a_2109,Y,[1;2]
13a_2110,Y,[1;3]
13a_2111,Y,[1;2]
13a_2112,Y,2
13a_2113,Y,[1;2]
13a_2114,Y,[1;3]
13a_2115,Y,[1;2]
13a_2116,Y,2
13a_2117,Y,[1;2]
13a_2118,Y,3
13a_2119,Y,[2;3]
13a_2120,Y,3
13a_2121,Y,2
13a_2122,Y,[1;2]
13a_2123,Y,[1;2]
13a_2124,Y,3
13a_2125,Y,[2;3]
13a_2126,Y,2
13a_2127,Y,2
13a_2128,Y,[3;4]
13a_2129,Y,[2;4]
13a_2130,Y,2
13a_2131,Y,1
13a_2132,Y,[2;3]
13a_2133,Y,2
13a_2134,Y,[1;3]
13a_2135,Y,4
13a_2136,Y,3
13a_2137,Y,2
13a_2138,Y,2
13a_2139,Y,[1;2]
13a_2140,Y,[1;2]
13a_2141,Y,[1;2]
13a_2142,Y,[1;3]
13a_2143,Y,[1;2]
13a_2144,Y,[1;2]
13a_2145,Y,[1;2]
13a_2146,Y,1
13a_2147,Y,[1;2]
13a_2148,Y,4
13a_2149,Y,[3;4]
13a_2150,Y,2
13a_2151,Y,[1;2]
13a_2152,Y,[1;3]
13a_2153,Y,[1;3]
13a_2154,Y,3
13a_2155,Y,2
13a_2156,Y,[1;3]
13a_2157,Y,3
13a_2158,Y,[2;3]
13a_2159,Y,[2;3]
13a_2160,Y,[1;2]
13a_2161,Y,[1;2]
13a_2162,Y,[1;2]
13a_2163,Y,[1;2]
13a_2164,Y,2
13a_2165,Y,[1;2]
13a_2166,Y,[1;2]
13a_2167,Y,[1;2]
13a_2168,Y,[1;2]
13a_2169,Y,[1;2]
13a_2170,Y,[1;2]
13a_2171,Y,[1;2]
13a_2172,Y,[1;2]
13a_2173,Y,[2;3]
13a_2174,Y,[1;2]
13a_2175,Y,3
13a_2176,Y,[2;3]
13a_2177,Y,1
13a_2178,Y,[1;2]
13a_2179,Y,2
13a_2180,Y,2
13a_2181,Y,[1;3]
13a_2182,Y,2
13a_2183,Y,[1;2]
13a_2184,Y,2
13a_2185,Y,[2;3]
13a_2186,Y,2
13a_2187,Y,1
13a_2188,Y,[1;2]
13a_2189,Y,1
13a_2190,Y,[1;2]
13a_2191,Y,[1;3]
13a_2192,Y,[1;2]
13a_2193,Y,[1;3]
13a_2194,Y,[2;3]
13a_2195,Y,[1;3]
13a_2196,Y,[1;2]
13a_2197,Y,3
13a_2198,Y,2
13a_2199,Y,[1;2]
13a_2200,Y,2
13a_2201,Y,2
13a_2202,Y,1
13a_2203,Y,[2;3]
13a_2204,Y,2
13a_2205,Y,[1;2]
13a_2206,Y,2
13a_2207,Y,[1;2]
13a_2208,Y,[1;3]
13a_2209,Y,2
13a_2210,Y,[1;3]
13a_2211,Y,[1;2]
13a_2212,Y,[1;2]
13a_2213,Y,1
13a_2214,Y,[1;2]
13a_2215,Y,[1;2]
13a_2216,Y,3
13a_2217,Y,[1;2]
13a_2218,Y,1
13a_2219,Y,[1;2]
13a_2220,Y,[1;2]
13a_2221,Y,[1;2]
13a_2222,Y,[1;2]
13a_2223,Y,[1;2]
13a_2224,Y,[1;2]
13a_2225,Y,[1;2]
13a_2226,Y,[1;2]
13a_2227,Y,1
13a_2228,Y,[1;3]
13a_2229,Y,[1;2]
13a_2230,Y,2
13a_2231,Y,[1;2]
13a_2232,Y,[1;2]
13a_2233,Y,[1;2]
13a_2234,Y,[1;2]
13a_2235,Y,[1;2]
13a_2236,Y,[1;2]
13a_2237,Y,2
13a_2238,Y,[2;3]
13a_2239,Y,[1;2]
13a_2240,Y,[1;2]
13a_2241,Y,[1;2]
13a_2242,Y,[1;2]
13a_2243,Y,2
13a_2244,Y,2
13a_2245,Y,[1;2]
13a_2246,Y,[1;3]
13a_2247,Y,[1;2]
13a_2248,Y,[1;2]
13a_2249,Y,[1;2]
13a_2250,Y,[1;2]
13a_2251,Y,[1;2]
13a_2252,Y,[1;2]
13a_2253,Y,[1;2]
13a_2254,Y,1
13a_2255,Y,[1;2]
13a_2256,Y,3
13a_2257,Y,1
13a_2258,Y,[1;2]
13a_2259,Y,[1;2]
13a_2260,Y,2
13a_2261,Y,2
13a_2262,Y,2
13a_2263,Y,[2;3]
13a_2264,Y,[1;3]
13a_2265,Y,[1;2]
13a_2266,Y,2
13a_2267,Y,[1;2]
13a_2268,Y,[3;4]
13a_2269,Y,[2;3]
13a_2270,Y,[1;2]
13a_2271,Y,[1;2]
13a_2272,Y,[1;2]
13a_2273,Y,[1;2]
13a_2274,Y,2
13a_2275,Y,[1;3]
13a_2276,Y,[1;2]
13a_2277,Y,[1;3]
13a_2278,Y,2
13a_2279,Y,1
13a_2280,Y,3
13a_2281,Y,2
13a_2282,Y,[1;2]
13a_2283,Y,[1;2]
13a_2284,Y,[2;3]
13a_2285,Y,4
13a_2286,Y,3
13a_2287,Y,3
13a_2288,Y,[1;2]
13a_2289,Y,[3;4]
13a_2290,Y,[2;3]
13a_2291,Y,[2;3]
13a_2292,Y,2
13a_2293,Y,[1;2]
13a_2294,Y,2
13a_2295,Y,[2;3]
13a_2296,Y,2
13a_2297,Y,[1;2]
13a_2298,Y,3
13a_2299,Y,2
13a_2300,Y,[1;2]
13a_2301,Y,[1;3]
13a_2302,Y,2
13a_2303,Y,2
13a_2304,Y,[1;2]
13a_2305,Y,2
13a_2306,Y,[1;2]
13a_2307,Y,[1;2]
13a_2308,Y,[1;2]
13a_2309,Y,3
13a_2310,Y,[2;3]
13a_2311,Y,1
13a_2312,Y,[1;2]
13a_2313,Y,[1;2]
13a_2314,Y,[1;2]
13a_2315,Y,2
13a_2316,Y,[1;2]
13a_2317,Y,[2;3]
13a_2318,Y,[1;2]
13a_2319,Y,[1;2]
13a_2320,Y,[1;2]
13a_2321,Y,[1;2]
13a_2322,Y,2
13a_2323,Y,[1;2]
13a_2324,Y,[1;2]
13a_2325,Y,3
13a_2326,Y,[2;3]
13a_2327,Y,[1;3]
13a_2328,Y,[1;3]
13a_2329,Y,[1;2]
13a_2330,Y,[1;2]
13a_2331,Y,2
13a_2332,Y,[1;2]
13a_2333,Y,[3;4]
13a_2334,Y,[2;3]
13a_2335,Y,[1;2]
13a_2336,Y,[2;3]
13a_2337,Y,1
13a_2338,Y,[1;2]
13a_2339,Y,[1;2]
13a_2340,Y,1
13a_2341,Y,1
13a_2342,Y,[3;4]
13a_2343,Y,[1;2]
13a_2344,Y,[1;2]
13a_2345,Y,1
13a_2346,Y,2
13a_2347,Y,1
13a_2348,Y,[1;2]
13a_2349,Y,[1;2]
13a_2350,Y,[1;2]
13a_2351,Y,[1;2]
13a_2352,Y,[1;2]
13a_2353,Y,[2;3]
13a_2354,Y,2
13a_2355,Y,2
13a_2356,Y,[2;3]
13a_2357,Y,[1;2]
13a_2358,Y,3
13a_2359,Y,[2;3]
13a_2360,Y,[2;3]
13a_2361,Y,[1;2]
13a_2362,Y,[1;2]
13a_2363,Y,1
13a_2364,Y,[1;2]
13a_2365,Y,[2;3]
13a_2366,Y,[1;3]
13a_2367,Y,[1;3]
13a_2368,Y,1
13a_2369,Y,[1;2]
13a_2370,Y,[1;2]
13a_2371,Y,[1;2]
13a_2372,Y,[1;2]
13a_2373,Y,[2;3]
13a_2374,Y,[1;2]
13a_2375,Y,3
13a_2376,Y,[2;3]
13a_2377,Y,[1;2]
13a_2378,Y,2
13a_2379,Y,[2;3]
13a_2380,Y,1
13a_2381,Y,[1;3]
13a_2382,Y,[1;2]
13a_2383,Y,[1;2]
13a_2384,Y,[1;2]
13a_2385,Y,1
13a_2386,Y,[1;3]
13a_2387,Y,[1;2]
13a_2388,Y,2
13a_2389,Y,[1;2]
13a_2390,Y,3
13a_2391,Y,[2;3]
13a_2392,Y,[1;2]
13a_2393,Y,[1;2]
13a_2394,Y,[1;2]
13a_2395,Y,[2;3]
13a_2396,Y,[1;3]
13a_2397,Y,1
13a_2398,Y,2
13a_2399,Y,[2;3]
13a_2400,Y,[2;3]
13a_2401,Y,[1;2]
13a_2402,Y,2
13a_2403,Y,[1;2]
13a_2404,Y,[1;2]
13a_2405,Y,[2;3]
13a_2406,Y,[1;2]
13a_2407,Y,[1;2]
13a_2408,Y,[1;2]
13a_2409,Y,[2;3]
13a_2410,Y,[1;2]
13a_2411,Y,[1;2]
13a_2412,Y,[2;3]
13a_2413,Y,[1;2]
13a_2414,Y,[1;2]
13a_2415,Y,1
13a_2416,Y,[1;2]
13a_2417,Y,[2;3]
13a_2418,Y,[1;2]
13a_2419,Y,[1;2]
13a_2420,Y,[1;2]
13a_2421,Y,[2;3]
13a_2422,Y,[1;3]
13a_2423,Y,[1;2]
13a_2424,Y,[1;2]
13a_2425,Y,[1;2]
13a_2426,Y,[1;2]
13a_2427,Y,[1;2]
13a_2428,Y,[1;2]
13a_2429,Y,[1;2]
13a_2430,Y,[1;2]
13a_2431,Y,1
13a_2432,Y,[1;3]
13a_2433,Y,[1;2]
13a_2434,Y,[2;3]
13a_2435,Y,1
13a_2436,Y,[1;3]
13a_2437,Y,[1;2]
13a_2438,Y,[2;3]
13a_2439,Y,[1;2]
13a_2440,Y,1
13a_2441,Y,[1;3]
13a_2442,Y,[1;3]
13a_2443,Y,[1;2]
13a_2444,Y,[1;2]
13a_2445,Y,[2;3]
13a_2446,Y,[1;2]
13a_2447,Y,[2;3]
13a_2448,Y,[1;2]
13a_2449,Y,[2;3]
13a_2450,Y,[1;2]
13a_2451,Y,[1;3]
13a_2452,Y,[1;2]
13a_2453,Y,[2;3]
13a_2454,Y,[1;2]
13a_2455,Y,2
13a_2456,Y,[1;2]
13a_2457,Y,2
13a_2458,Y,2
13a_2459,Y,[1;2]
13a_2460,Y,1
13a_2461,Y,[1;2]
13a_2462,Y,3
13a_2463,Y,2
13a_2464,Y,[2;3]
13a_2465,Y,[1;2]
13a_2466,Y,1
13a_2467,Y,2
13a_2468,Y,[1;2]
13a_2469,Y,[1;2]
13a_2470,Y,[1;2]
13a_2471,Y,[1;2]
13a_2472,Y,2
13a_2473,Y,[1;2]
13a_2474,Y,3
13a_2475,Y,[2;3]
13a_2476,Y,[1;2]
13a_2477,Y,[1;2]
13a_2478,Y,[2;3]
13a_2479,Y,[1;2]
13a_2480,Y,[1;2]
13a_2481,Y,[1;2]
13a_2482,Y,[1;2]
13a_2483,Y,[1;2]
13a_2484,Y,[1;2]
13a_2485,Y,[2;3]
13a_2486,Y,[1;2]
13a_2487,Y,[1;2]
13a_2488,Y,[1;3]
13a_2489,Y,2
13a_2490,Y,[1;2]
13a_2491,Y,1
13a_2492,Y,[1;2]
13a_2493,Y,[2;3]
13a_2494,Y,[1;2]
13a_2495,Y,1
13a_2496,Y,[1;2]
13a_2497,Y,[1;2]
13a_2498,Y,[1;2]
13a_2499,Y,[1;2]
13a_2500,Y,2
13a_2501,Y,[1;2]
13a_2502,Y,[2;3]
13a_2503,Y,2
13a_2504,Y,[1;2]
13a_2505,Y,1
13a_2506,Y,[1;2]
13a_2507,Y,[1;3]
13a_2508,Y,[1;2]
13a_2509,Y,2
13a_2510,Y,[2;3]
13a_2511,Y,[1;2]
13a_2512,Y,[1;3]
13a_2513,Y,[1;2]
13a_2514,Y,[1;2]
13a_2515,Y,[1;2]
13a_2516,Y,3
13a_2517,Y,[1;3]
13a_2518,Y,[1;2]
13a_2519,Y,1
13a_2520,Y,[2;3]
13a_2521,Y,2
13a_2522,Y,1
13a_2523,Y,[1;2]
13a_2524,Y,[1;2]
13a_2525,Y,[1;2]
13a_2526,Y,[1;2]
13a_2527,Y,[1;2]
13a_2528,Y,[1;2]
13a_2529,Y,[1;2]
13a_2530,Y,[1;2]
13a_2531,Y,[1;3]
13a_2532,Y,[1;2]
13a_2533,Y,[2;3]
13a_2534,Y,[1;2]
13a_2535,Y,[1;3]
13a_2536,Y,3
13a_2537,Y,[1;2]
13a_2538,Y,4
13a_2539,Y,3
13a_2540,Y,1
13a_2541,Y,[1;3]
13a_2542,Y,[1;2]
13a_2543,Y,[1;2]
13a_2544,Y,[1;2]
13a_2545,Y,[1;3]
13a_2546,Y,[1;2]
13a_2547,Y,[1;2]
13a_2548,Y,3
13a_2549,Y,2
13a_2550,Y,[1;3]
13a_2551,Y,[1;2]
13a_2552,Y,[1;2]
13a_2553,Y,[1;2]
13a_2554,Y,[1;2]
13a_2555,Y,1
13a_2556,Y,[1;2]
13a_2557,Y,[1;3]
13a_2558,Y,[1;2]
13a_2559,Y,[1;3]
13a_2560,Y,[1;3]
13a_2561,Y,[1;2]
13a_2562,Y,[1;2]
13a_2563,Y,1
13a_2564,Y,[1;2]
13a_2565,Y,[1;2]
13a_2566,Y,[1;2]
13a_2567,Y,[1;2]
13a_2568,Y,[2;3]
13a_2569,Y,[1;2]
13a_2570,Y,[1;2]
13a_2571,Y,[1;2]
13a_2572,Y,[1;2]
13a_2573,Y,[1;3]
13a_2574,Y,[1;3]
13a_2575,Y,[1;2]
13a_2576,Y,1
13a_2577,Y,[1;2]
13a_2578,Y,[1;2]
13a_2579,Y,[1;2]
13a_2580,Y,[1;2]
13a_2581,Y,[1;2]
13a_2582,Y,1
13a_2583,Y,[1;2]
13a_2584,Y,[1;2]
13a_2585,Y,[1;2]
13a_2586,Y,[1;2]
13a_2587,Y,1
13a_2588,Y,[1;2]
13a_2589,Y,[1;2]
13a_2590,Y,1
13a_2591,Y,[1;3]
13a_2592,Y,1
13a_2593,Y,[1;2]
13a_2594,Y,[1;3]
13a_2595,Y,[1;3]
13a_2596,Y,[1;2]
13a_2597,Y,2
13a_2598,Y,[1;2]
13a_2599,Y,2
13a_2600,Y,[2;3]
13a_2601,Y,[1;2]
13a_2602,Y,[1;2]
13a_2603,Y,[1;2]
13a_2604,Y,[1;2]
13a_2605,Y,[1;2]
13a_2606,Y,[2;3]
13a_2607,Y,[1;2]
13a_2608,Y,2
13a_2609,Y,[1;2]
13a_2610,Y,[2;3]
13a_2611,Y,[1;3]
13a_2612,Y,1
13a_2613,Y,[1;3]
13a_2614,Y,[1;3]
13a_2615,Y,[1;2]
13a_2616,Y,[2;3]
13a_2617,Y,[1;2]
13a_2618,Y,[1;3]
13a_2619,Y,2
13a_2620,Y,[3;4]
13a_2621,Y,[1;2]
13a_2622,Y,[1;3]
13a_2623,Y,[2;3]
13a_2624,Y,2
13a_2625,Y,1
13a_2626,Y,[1;2]
13a_2627,Y,[1;2]
13a_2628,Y,[2;3]
13a_2629,Y,2
13a_2630,Y,2
13a_2631,Y,2
13a_2632,Y,[1;3]
13a_2633,Y,[1;2]
13a_2634,Y,[2;4]
13a_2635,Y,[1;2]
13a_2636,Y,[2;4]
13a_2637,Y,[1;2]
13a_2638,Y,[1;2]
13a_2639,Y,[1;2]
13a_2640,Y,[1;2]
13a_2641,Y,[1;2]
13a_2642,Y,[1;2]
13a_2643,Y,[1;2]
13a_2644,Y,[2;3]
13a_2645,Y,[1;2]
13a_2646,Y,[1;2]
13a_2647,Y,3
13a_2648,Y,[1;2]
13a_2649,Y,2
13a_2650,Y,[1;2]
13a_2651,Y,1
13a_2652,Y,1
13a_2653,Y,[1;2]
13a_2654,Y,[1;2]
13a_2655,Y,[1;2]
13a_2656,Y,[1;2]
13a_2657,Y,[1;2]
13a_2658,Y,1
13a_2659,Y,[1;2]
13a_2660,Y,2
13a_2661,Y,[1;2]
13a_2662,Y,[1;2]
13a_2663,Y,[2;3]
13a_2664,Y,[1;2]
13a_2665,Y,2
13a_2666,Y,[1;2]
13a_2667,Y,[1;3]
13a_2668,Y,2
13a_2669,Y,[1;2]
13a_2670,Y,[1;2]
13a_2671,Y,1
13a_2672,Y,[1;2]
13a_2673,Y,1
13a_2674,Y,[1;2]
13a_2675,Y,2
13a_2676,Y,2
13a_2677,Y,[1;2]
13a_2678,Y,[1;2]
13a_2679,Y,[1;2]
13a_2680,Y,[1;2]
13a_2681,Y,[1;2]
13a_2682,Y,1
13a_2683,Y,[1;2]
13a_2684,Y,2
13a_2685,Y,3
13a_2686,Y,2
13a_2687,Y,[1;2]
13a_2688,Y,2
13a_2689,Y,3
13a_2690,Y,[1;2]
13a_2691,Y,2
13a_2692,Y,1
13a_2693,Y,[1;2]
13a_2694,Y,[1;2]
13a_2695,Y,[2;3]
13a_2696,Y,3
13a_2697,Y,[2;3]
13a_2698,Y,[2;3]
13a_2699,Y,1
13a_2700,Y,[1;2]
13a_2701,Y,1
13a_2702,Y,2
13a_2703,Y,[1;2]
13a_2704,Y,1
13a_2705,Y,4
13a_2706,Y,3
13a_2707,Y,1
13a_2708,Y,1
13a_2709,Y,[2;3]
13a_2710,Y,[1;3]
13a_2711,Y,[1;3]
13a_2712,Y,[1;2]
13a_2713,Y,[1;2]
13a_2714,Y,[1;2]
13a_2715,Y,1
13a_2716,Y,1
13a_2717,Y,[1;2]
13a_2718,Y,1
13a_2719,Y,[1;2]
13a_2720,Y,[1;3]
13a_2721,Y,[1;2]
13a_2722,Y,[1;2]
13a_2723,Y,[1;2]
13a_2724,Y,4
13a_2725,Y,[3;4]
13a_2726,Y,[1;2]
13a_2727,Y,[1;3]
13a_2728,Y,[1;3]
13a_2729,Y,1
13a_2730,Y,[1;2]
13a_2731,Y,1
13a_2732,Y,[1;2]
13a_2733,Y,[1;2]
13a_2734,Y,[1;2]
13a_2735,Y,[1;2]
13a_2736,Y,1
13a_2737,Y,1
13a_2738,Y,1
13a_2739,Y,1
13a_2740,Y,[1;2]
13a_2741,Y,[1;2]
13a_2742,Y,[1;2]
13a_2743,Y,1
13a_2744,Y,[1;2]
13a_2745,Y,[1;3]
13a_2746,Y,[1;2]
13a_2747,Y,[1;2]
13a_2748,Y,[1;3]
13a_2749,Y,[1;2]
13a_2750,Y,1
13a_2751,Y,3
13a_2752,Y,2
13a_2753,Y,[2;3]
13a_2754,Y,[1;2]
13a_2755,Y,[1;2]
13a_2756,Y,[1;2]
13a_2757,Y,[1;2]
13a_2758,Y,4
13a_2759,Y,[3;4]
13a_2760,Y,[3;4]
13a_2761,Y,[2;3]
13a_2762,Y,[1;2]
13a_2763,Y,3
13a_2764,Y,[1;2]
13a_2765,Y,[1;2]
13a_2766,Y,[2;3]
13a_2767,Y,[2;4]
13a_2768,Y,2
13a_2769,Y,[1;2]
13a_2770,Y,2
13a_2771,Y,[1;2]
